event_date_kst,user_pseudo_id,event_timestamp_kst,user_first_touch_timestamp_kst,event_name,key,string_value,int_value,geo_continent,geo_country,traffic_source_medium,traffic_source
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:09,2021-07-30 9:05:59,scroll,source,google,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:09,2021-07-30 9:05:59,scroll,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:09,2021-07-30 9:05:59,scroll,ga_session_id,,1627603557.0,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:09,2021-07-30 9:05:59,scroll,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,engagement_time_msec,,11826.0,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,ga_session_id,,1627603557.0,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,ga_session_number,,1.0,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,medium,organic,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,source,google,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,3eee2be7cb408e1be9e2506a5457c0d400c7060a,2021-07-30 9:06:16,2021-07-30 9:05:59,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,session_engaged,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,session_start,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,session_engaged,0,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,source,google,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,medium,organic,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:08,2021-03-12 23:43:55,page_view,entrances,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,link_domain,inflearn.com,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,engagement_time_msec,,11287.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,outbound,true,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,medium,organic,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,source,google,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,link_url,https://www.inflearn.com/roadmaps/334,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:00:24,2021-03-12 23:43:55,click,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,medium,organic,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,source,google,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:01:10,2021-03-12 23:43:55,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,medium,organic,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,engagement_time_msec,,54715.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,source,google,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,percent_scrolled,,90.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:08,2021-03-12 23:43:55,scroll,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,engagement_time_msec,,12105.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,medium,organic,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,source,google,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:15,2021-03-12 23:43:55,user_engagement,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,page_title,Datarian,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,page_referrer,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,ignore_referrer,true,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:20,2021-03-12 23:43:55,page_view,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,ignore_referrer,true,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,engagement_time_msec,,5590.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,page_referrer,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,page_title,Datarian,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:26,2021-03-12 23:43:55,scroll,percent_scrolled,,90.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,engagement_time_msec,,6287.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,page_referrer,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,ignore_referrer,true,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,page_title,Datarian,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,user_engagement,page_location,https://datarian-kr.github.io/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,term,(not provided),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,source,google,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,engaged_session_event,,1.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,page_title,데이터 분석을 위한 SQL 참고도서 추천,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,medium,organic,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,page_referrer,https://www.google.com/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:27,2021-03-12 23:43:55,page_view,campaign,(organic),,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:33,2021-03-12 23:43:55,page_view,page_location,https://datarian-kr.github.io/blog/book-sql/,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:33,2021-03-12 23:43:55,page_view,ga_session_number,,2.0,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:33,2021-03-12 23:43:55,page_view,session_engaged,1,,Asia,South Korea,organic,google
2021-07-30,d6ae29c806e95d0445a8d8397240156751b093f4,2021-07-30 16:02:33,2021-03-12 23:43:55,page_view,ga_session_id,,1627628408.0,Asia,South Korea,organic,google
